"id","L1","L2","A","C","Y"
768,1,0.351733866846189,2,0,0
769,0,0.255722624715418,0,0,0
770,0,0.755321309901774,1,0,1
771,1,0.211728146066889,2,1,NA
772,0,0.327713625505567,0,0,1
773,0,0.635891335783526,2,0,0
774,1,0.261653939960524,1,0,0
775,1,0.564371751155704,2,0,1
776,1,0.221970026846975,1,0,0
777,0,0.517491254489869,2,0,0
778,0,0.415500715840608,1,1,NA
779,0,0.0998650046531111,0,0,0
780,1,0.378998070256785,2,0,0
781,0,0.268828176893294,2,1,NA
782,1,0.402767813764513,1,0,0
783,1,0.686771259643137,1,0,0
784,1,0.408476911718026,0,0,0
785,1,0.279363346518949,1,0,0
786,1,0.199549933895469,1,0,0
787,0,0.501717505045235,0,0,1
788,0,0.465732214273885,1,0,0
789,0,0.0835049238521606,0,0,0
790,0,0.101019643712789,0,0,0
791,0,0.0487044483888894,0,0,0
792,1,0.0367689628619701,2,0,0
793,0,0.343115531140938,0,0,0
794,1,0.707784820348024,2,1,NA
795,1,0.772163413930684,1,0,0
796,0,0.124891465529799,1,1,NA
797,0,0.956952784908935,0,0,1
798,0,0.717396197607741,0,0,0
799,1,0.808041443116963,0,0,0
800,1,0.179891134146601,1,0,0
801,1,0.412326115649194,0,0,0
802,0,0.33501910418272,1,0,0
803,1,0.504673877265304,0,0,0
804,0,0.632842938881367,0,0,1
805,1,0.962383511709049,1,0,0
806,1,0.522034510504454,2,0,0
807,0,0.265385287813842,1,0,1
808,1,0.108888253336772,1,0,0
809,1,0.187127283541486,2,0,0
810,0,0.998736702371389,0,0,0
811,1,0.72057902184315,1,0,0
812,1,0.85577277536504,2,0,0
813,0,0.0287956292741001,1,0,1
814,1,0.662501193583012,1,0,1
815,0,0.983921146951616,2,1,NA
816,0,0.37954982672818,0,0,0
817,1,0.550046951044351,1,1,NA
818,1,0.941316226497293,1,0,1
819,1,0.634866276290268,0,0,0
820,1,0.508772470988333,1,0,0
821,1,0.842421575449407,1,0,0
822,0,0.865835337433964,1,1,NA
823,0,0.0494594895280898,0,0,0
824,0,0.245170946931466,1,0,0
825,0,0.386552253738046,1,0,0
826,1,0.803592337062582,2,1,NA
827,0,0.123796334257349,0,0,0
828,0,0.0552242859266698,2,1,NA
829,1,0.863377466099337,2,1,NA
830,0,0.786068617599085,1,0,0
831,0,0.174162757350132,2,0,0
832,1,0.743919835193083,0,0,0
833,1,0.385933267418295,2,0,0
834,1,0.806724143680185,1,0,0
835,0,0.0823006450664252,0,0,0
836,1,0.872798124328256,2,1,NA
837,1,0.103743890533224,0,0,0
838,0,0.713232829468325,0,0,0
839,1,0.67547116917558,0,0,0
840,1,0.34827315271832,0,0,1
841,1,0.9390778997913,1,0,0
842,0,0.749383091460913,0,0,0
843,0,0.557765822159126,0,0,0
844,0,0.570417635841295,1,0,0
845,0,0.28195714019239,1,0,0
846,1,0.710235325852409,2,0,0
847,0,0.860010253731161,2,0,0
848,1,0.753164463676512,1,0,1
849,0,0.42220313497819,1,0,0
850,0,0.361211335519329,0,0,1
851,0,0.258587703108788,1,0,0
852,0,0.932491981191561,0,1,NA
853,1,0.299434190616012,0,0,0
854,0,0.927128004143015,1,1,NA
855,1,0.552009893814102,1,0,0
856,1,0.744167468976229,1,0,0
857,1,0.897761162603274,1,0,0
858,1,0.872285122284666,2,0,0
859,0,0.962509812088683,1,0,0
860,1,0.529981563333422,0,0,0
861,0,0.289811193244532,0,0,0
862,0,0.0982987836468965,1,0,0
863,1,0.566569887567312,1,0,0
864,0,0.605529623106122,2,1,NA
865,0,0.722573777427897,1,0,0
866,0,0.206452261190861,0,0,0
867,1,0.593638522317633,2,0,0
868,0,0.744240459054708,0,0,1
869,0,0.879487989237532,2,0,0
870,0,0.138475841609761,0,0,0
871,1,0.367480888729915,1,0,0
872,0,0.191407531034201,0,0,0
873,1,0.600166640011594,1,0,0
874,0,0.63469218229875,1,1,NA
875,1,0.565958061954007,1,0,0
876,1,0.896439976291731,1,0,0
877,1,0.737710712710395,2,0,0
878,1,0.827679950743914,1,0,0
879,1,0.372408814961091,1,1,NA
880,1,0.394966280320659,2,0,0
881,1,0.0851417658850551,2,0,0
882,0,0.465185631765053,0,0,1
883,1,0.5883232972119,0,0,0
884,0,0.844433515099809,0,0,1
885,0,0.50483002862893,1,0,0
886,0,0.337139274226502,1,0,0
887,1,0.620578585192561,2,0,0
888,0,0.735353438649327,1,0,0
889,1,0.169453719165176,0,0,0
890,1,0.642869867850095,0,1,NA
891,1,0.252969035878778,1,0,0
892,1,0.90745692467317,0,0,1
893,1,0.569777064956725,0,0,0
894,1,0.268339060479775,0,0,0
895,1,0.0479501814115793,0,0,0
896,0,0.334576938301325,1,0,0
897,1,0.937461564317346,2,1,NA
898,0,0.662301890319213,1,0,0
899,1,0.905677702045068,0,1,NA
900,0,0.699104269733652,1,1,NA
901,0,0.248413280583918,1,1,NA
902,0,0.664597716880962,2,0,0
903,0,0.117027057800442,1,0,0
904,1,0.233686514897272,2,0,0
905,0,0.067592557054013,1,0,1
906,0,0.444676666054875,2,0,0
907,1,0.138930135173723,0,0,0
908,0,0.902944608591497,1,0,0
909,1,0.786021001404151,1,0,0
910,0,0.444993793033063,2,0,0
911,0,0.508123019244522,1,0,0
912,0,0.0471796318888664,1,0,0
913,0,0.221337756840512,0,0,1
914,0,0.534968068357557,2,1,NA
915,0,0.956375006819144,0,0,1
916,0,0.977674819529057,1,0,1
917,1,0.0955760672222823,1,0,0
918,1,0.192130573326722,1,1,NA
919,0,0.753577171126381,1,0,0
920,1,0.401384371099994,1,1,NA
921,0,0.739929474890232,2,0,0
922,0,0.590279945638031,0,0,1
923,1,0.0863302848301828,1,0,0
924,0,0.0777677777223289,0,0,0
925,0,0.69193054176867,0,0,0
926,0,0.337370651774108,0,0,1
927,0,0.727740410482511,0,0,0
928,0,0.722922827582806,2,0,0
929,0,0.0384512313175946,1,0,1
930,1,0.920440986286849,0,0,1
931,1,0.0535691704135388,2,0,0
932,0,0.900284312432632,2,0,0
933,1,0.0116834428627044,0,0,0
934,1,0.160861930111423,1,0,0
935,1,0.834593757521361,1,0,0
936,1,0.683987790951505,0,0,1
937,0,0.974232501583174,1,0,0
938,1,0.907254324993119,2,0,0
939,0,0.491519638570026,0,0,0
940,1,0.731715071946383,1,0,0
941,0,0.411603280343115,1,0,0
942,0,0.0850818755570799,0,0,0
943,1,0.139947247691453,1,0,0
944,1,0.883529265178367,1,0,1
945,0,0.980384354712442,1,0,0
946,1,0.203501817537472,1,0,0
947,1,0.663499637506902,0,1,NA
948,1,0.951384104788303,0,0,0
949,0,0.45280756498687,0,0,0
950,1,0.194171018432826,1,1,NA
951,0,0.97940941574052,1,0,0
952,0,0.964315677294508,1,1,NA
953,1,0.413639780133963,1,0,0
954,0,0.134275245247409,1,1,NA
955,1,0.526172317564487,1,0,0
956,1,0.225083576515317,1,0,0
957,0,0.487338260980323,1,0,0
958,0,0.62204270856455,1,0,0
959,0,0.188187426654622,1,0,0
960,1,0.612418999662623,1,0,0
961,1,0.930982170626521,2,0,0
962,1,0.542294249869883,1,0,0
963,0,0.392844891408458,0,0,1
964,0,0.417981498409063,1,0,0
965,0,0.575085303746164,0,0,0
966,0,0.654796253191307,1,0,1
967,0,0.373654823517427,0,0,0
968,0,0.0946469032205641,1,1,NA
969,1,0.731164991157129,0,0,0
970,1,0.695056000258774,0,0,1
971,1,0.443000103347003,1,1,NA
972,1,0.778612768976018,1,1,NA
973,0,0.532241036416963,1,0,0
974,1,0.0116893122904003,1,0,0
975,1,0.738615775480866,2,1,NA
976,1,0.826223681215197,1,0,0
977,0,0.752426749095321,1,0,0
978,1,0.694118638988584,1,0,0
979,1,0.748242531903088,0,0,1
980,0,0.0111770809162408,0,0,0
981,0,0.624872635584325,1,0,0
982,1,0.519659744342789,2,0,0
983,1,0.021988550433889,1,0,0
984,0,0.480047394288704,1,0,0
985,0,0.653130676597357,1,0,1
986,1,0.828059093095362,0,0,0
987,1,0.382580830948427,1,0,0
988,1,0.675954026402906,0,0,0
989,1,0.497771113412455,0,0,0
990,1,0.673828886123374,1,0,0
991,0,0.382076155859977,2,0,0
992,0,0.502165832323954,1,0,0
993,0,0.57328614150174,1,0,1
994,0,0.016260580625385,1,0,1
995,1,0.378674698295072,1,0,0
996,1,0.325625716010109,1,0,0
997,0,0.924974756548181,1,0,0
998,1,0.889688482740894,1,0,0
999,0,0.746086331317201,1,0,0
1000,0,0.274545410415158,0,0,0
1001,0,0.475025732303038,0,0,0
1002,1,0.637838528724387,1,0,0
1003,1,0.178810829296708,2,0,0
1004,1,0.234990800498053,2,0,0
1005,0,0.0548476136755198,1,1,NA
1006,1,0.71163022168912,2,0,0
1007,1,0.450698059052229,1,0,0
1008,0,0.757480816915631,1,0,0
1009,1,0.15645886096172,0,0,0
1010,1,0.688806367339566,1,0,0
1011,0,0.711688096169382,0,0,1
1012,1,0.0469720142427832,1,0,0
1013,1,0.971024248749018,1,0,0
1014,0,0.8158141116146,0,0,1
1015,1,0.814998240442947,1,0,0
1016,1,0.884580794721842,0,0,0
1017,0,0.85262029338628,0,1,NA
1018,0,0.959279465023428,0,0,1
1019,0,0.189466943964362,0,0,0
1020,1,0.170804236084223,1,0,0
1021,1,0.429408417083323,1,0,0
1022,0,0.908932293765247,0,0,0
1023,1,0.624211160698906,2,0,0
1024,0,0.582848058082163,1,0,1
1025,1,0.653010339708999,0,0,0
1026,1,0.754461718024686,1,0,0
1027,0,0.855440842686221,2,1,NA
1028,1,0.314793094526976,2,1,NA
1029,0,0.841137604322284,1,0,0
1030,0,0.728934975340962,0,0,0
1031,0,0.244056882336736,2,0,0
1032,1,0.0792149463668466,0,0,0
1033,0,0.241857030661777,1,0,0
1034,1,0.2832495351322,0,0,0
1035,1,0.48273636889644,1,0,0
1036,0,0.0480527493637055,0,1,NA
1037,0,0.560805618064478,0,0,0
1038,1,0.84249794925563,1,0,0
1039,0,0.880611147265881,0,0,1
1040,1,0.311412927694619,1,0,0
1041,1,0.75096857524477,1,0,0
1042,0,0.683869815897197,0,0,0
1043,0,0.386116614798084,0,0,1
1044,1,0.905346270417795,2,0,0
1045,1,0.978377260733396,1,0,0
1046,0,0.0572433846537024,1,0,0
1047,0,0.122619011905044,0,0,0
1048,0,0.896767122671008,1,0,0
1049,0,0.695536587620154,0,0,1
1050,0,0.434694785391912,0,0,0
1051,1,0.0613611189182848,1,0,0
1052,0,0.0540571175515652,1,0,0
1053,1,0.498441040050238,1,0,0
1054,0,0.519168449798599,0,0,0
1055,1,0.724740408360958,2,0,0
1056,1,0.760010109981522,1,0,0
1057,1,0.506512431660667,1,0,0
1058,0,0.926615455420688,0,0,1
1059,0,0.712292233947664,0,0,0
1060,1,0.340451850555837,1,0,0
1061,1,0.431028565391898,1,0,0
1062,0,0.785865305224434,2,0,0
1063,0,0.222076312173158,1,0,0
1064,0,0.523304213536903,1,1,NA
1065,0,0.823408239753917,2,1,NA
1066,0,0.249640435446054,2,0,0
1067,0,0.58856321987696,0,0,0
1068,0,0.886004328262061,2,0,0
1069,1,0.829956461675465,2,0,0
1070,0,0.359237149823457,0,0,0
1071,1,0.326212631072849,0,1,NA
1072,0,0.701791554689407,1,1,NA
1073,0,0.0395953229162842,0,0,0
1074,0,0.578873418504372,1,0,0
1075,1,0.80468618334271,2,0,0
1076,0,0.0829302477650344,0,0,0
1077,0,0.597867645323277,1,1,NA
1078,1,0.700777256628498,2,0,1
1079,1,0.108924890868366,1,0,0
1080,1,0.00905069382861257,1,0,0
1081,0,0.371843895874918,0,0,1
1082,0,0.599239978240803,0,0,0
1083,1,0.432646603090689,1,1,NA
1084,0,0.709589292993769,1,0,0
1085,1,0.910407409304753,1,0,0
1086,1,0.93569932342507,1,1,NA
1087,1,0.701731046661735,1,0,0
1088,1,0.885180785087869,0,0,0
1089,0,0.65821550344117,1,0,0
1090,0,0.285674919374287,0,0,0
1091,0,0.641621699556708,2,0,0
1092,0,0.116883324459195,0,0,1
1093,1,0.899672838393599,2,0,0
1094,0,0.423725331667811,1,0,1
1095,0,0.325988507131115,1,0,0
1096,1,0.879184779711068,0,0,1
1097,0,0.433802184415981,0,1,NA
1098,1,0.0939956875517964,1,0,0
1099,0,0.984897798160091,1,0,0
1100,1,0.136024916544557,1,0,0
1101,1,0.679218785371631,2,0,0
1102,1,0.946621463866904,1,0,0
1103,0,0.510786549188197,1,0,0
1104,0,0.576617857674137,1,0,1
1105,1,0.328806174220517,0,0,0
1106,0,0.623218726366758,2,1,NA
1107,1,0.732388500357047,1,0,0
1108,0,0.397066718200222,1,0,0
1109,1,0.580105694942176,0,0,0
1110,0,0.0701149892993271,0,0,0
1111,1,0.698043368756771,2,1,NA
1112,1,0.842194454045966,2,1,NA
1113,0,0.983541701454669,2,0,0
1114,1,0.482348509831354,2,0,0
1115,0,0.276721673784778,1,0,0
1116,0,0.43799877166748,1,0,0
1117,1,0.717342861928046,2,0,0
1118,1,0.709171352908015,2,0,0
1119,0,0.429673407692462,1,1,NA
1120,1,0.732055965578184,0,0,0
1121,0,0.522401371272281,0,0,1
1122,0,0.999736930709332,2,0,0
1123,0,0.238579152850434,1,0,0
1124,1,0.783005486009642,2,0,0
1125,0,0.426422098651528,0,1,NA
1126,1,0.54995830822736,0,0,0
1127,0,0.96997456299141,1,1,NA
1128,0,0.710361798526719,2,0,0
1129,1,0.552732653450221,1,0,0
1130,0,0.288800772512332,2,1,NA
1131,0,0.301275456789881,1,0,0
1132,1,0.858467723010108,0,0,0
1133,1,0.632364856544882,1,0,0
1134,1,0.825898700160906,2,0,0
1135,0,0.280331463553011,0,0,0
1136,0,0.292725523700938,2,0,0
1137,0,0.0159959080629051,0,0,0
1138,1,0.860821961890906,0,0,1
1139,1,0.833431140286848,1,0,0
1140,0,0.51703936769627,0,0,1
1141,0,0.869924320606515,1,0,0
1142,0,0.804886420955881,1,0,0
1143,0,0.0642871987074614,0,0,0
1144,0,0.362060156650841,2,1,NA
1145,0,0.352466284064576,0,0,0
1146,1,0.930367834167555,2,0,0
1147,1,0.704159476794302,0,0,0
1148,0,0.985865907743573,1,1,NA
1149,0,0.0252842674963176,0,0,1
1150,1,0.571036604465917,1,0,0
1151,1,0.228502364130691,1,0,0
1152,1,0.613634775858372,0,0,0
1153,0,0.354386895662174,1,1,NA
1154,1,0.167727378429845,2,0,0
1155,1,0.359583206940442,0,0,0
1156,1,0.970679662190378,2,0,0
1157,1,0.864757406758144,0,0,0
1158,1,0.404999647988006,1,0,0
1159,1,0.991174919530749,1,0,0
1160,0,0.454260027734563,0,0,0
1161,0,0.774716715095565,0,0,0
1162,0,0.566073566675186,1,0,1
1163,1,0.359534566756338,1,0,0
1164,0,0.785321157192811,0,1,NA
1165,0,0.341605908703059,1,0,1
1166,1,0.623257129685953,2,0,0
1167,1,0.604041078360751,2,0,0
1168,0,0.449275325285271,1,0,0
1169,0,0.982679492793977,0,0,0
1170,1,0.340056339045987,1,0,0
1171,1,0.65542421117425,2,0,0
1172,1,0.157120249001309,1,0,0
1173,0,0.449663349892944,2,0,0
1174,0,0.122120396234095,0,0,1
1175,0,0.984579904936254,1,1,NA
1176,1,0.0207586402539164,1,0,0
1177,0,0.717603439697996,1,0,0
1178,0,0.167253982275724,0,0,0
1179,1,0.345067993504927,1,0,0
1180,0,0.630477634258568,0,0,1
1181,1,0.584794689435512,1,0,0
1182,1,0.369910035748035,2,0,0
1183,1,0.902308750431985,0,0,1
1184,1,0.448540325975046,2,0,0
1185,0,0.584271438419819,2,1,NA
1186,1,0.659292173106223,2,0,0
1187,0,0.959950106451288,0,0,0
1188,0,0.00248683872632682,0,0,0
1189,1,0.21756805293262,0,0,0
1190,1,0.0139664730522782,1,0,0
1191,1,0.815612733829767,0,0,0
1192,0,0.0771058909595013,1,0,0
1193,1,0.744689660845324,2,0,0
1194,0,0.653964331839234,0,0,0
1195,0,0.100542526924983,0,0,0
1196,1,0.757205944973975,2,0,0
1197,0,0.820008171256632,0,0,1
1198,0,0.672163444338366,0,0,0
1199,0,0.139030128950253,0,0,1
1200,1,0.561223736731336,1,0,0
1201,1,0.762703495565802,1,0,0
1202,0,0.373407765524462,2,0,0
1203,0,0.697902971878648,1,0,1
1204,0,0.937397020636126,1,0,0
1205,0,0.692503222730011,0,0,0
1206,0,0.923131929244846,1,0,1
1207,1,0.469760243780911,0,0,0
1208,0,0.266451411182061,1,0,0
1209,1,0.926570227602497,1,0,0
1210,0,0.409564027562737,2,1,NA
1211,1,0.380238984245807,2,1,NA
1212,1,0.876834341092035,1,0,0
1213,0,0.0683380484115332,0,0,0
1214,1,0.831130278995261,1,0,1
1215,0,0.125153447501361,1,0,0
1216,1,0.568008612142876,1,0,0
1217,1,0.246711058309302,1,1,NA
1218,0,0.769773296546191,1,0,0
1219,0,0.91357060149312,0,0,0
1220,0,0.915250272955745,0,0,0
1221,1,0.817401972133666,1,0,0
1222,0,0.425030356273055,1,0,0
1223,0,0.808667916804552,1,0,1
1224,1,0.984723049215972,0,0,1
1225,0,0.647332109510899,1,0,0
1226,1,0.732634169282392,2,1,NA
1227,1,0.185806026216596,1,0,0
1228,1,0.248003697488457,1,0,0
1229,1,0.678511419566348,0,0,0
1230,0,0.217719289474189,2,0,0
1231,0,0.914166283793747,1,0,1
1232,0,0.851510014850646,2,1,NA
1233,0,0.522566260304302,0,0,1
1234,0,0.626598106697202,0,0,1
1235,0,0.603293895954266,2,0,1
1236,0,0.631002684356645,1,0,0
1237,1,0.60207669204101,1,0,0
1238,0,0.945136720780283,0,0,0
1239,1,0.608773285755888,1,0,1
1240,0,0.657114347908646,0,0,0
1241,1,0.597404874162748,1,0,0
1242,0,0.868812803411856,1,1,NA
1243,1,0.355165700195357,1,0,0
1244,0,0.435534419026226,1,0,1
1245,0,0.390349660767242,0,0,0
1246,0,0.77217146102339,1,0,0
1247,0,0.324338553240523,2,0,0
1248,1,0.588864721124992,2,1,NA
1249,0,0.555214361520484,0,0,0
1250,1,0.546436469070613,0,0,0
1251,1,0.115728643257171,1,0,0
1252,1,0.236551777459681,0,0,0
1253,1,0.544782722368836,1,0,0
1254,1,0.729300021193922,1,0,0
1255,1,0.432207951089367,1,0,0
1256,1,0.638235376216471,1,0,0
1257,0,0.185797941638157,1,0,0
1258,0,0.84338385052979,1,0,0
1259,0,0.43879324500449,2,0,0
1260,0,0.935475155245513,2,0,0
1261,0,0.940689091803506,0,0,0
1262,1,0.732709827367216,2,0,0
1263,1,0.828117170371115,2,0,0
1264,1,0.564643264049664,1,0,0
1265,0,0.419333708239719,2,0,0
1266,1,0.563214092515409,0,0,0
1267,1,0.957698992220685,0,0,1
1268,0,0.118510560365394,0,0,1
1269,0,0.801293276948854,1,0,1
1270,0,0.553779242793098,2,1,NA
1271,1,0.140700616873801,1,0,0
1272,0,0.844870945438743,1,0,0
1273,0,0.320685553597286,0,0,0
1274,0,0.972173338523135,1,0,0
1275,0,0.46333812829107,1,0,0
1276,1,0.606061413418502,1,0,0
1277,1,0.945221208035946,1,0,0
1278,1,0.0457394169643521,1,0,0
1279,0,0.156570728402585,1,0,0
1280,1,0.787677241489291,0,0,0
1281,1,0.36000712076202,1,0,1
1282,1,0.834139541955665,0,0,0
1283,0,0.975500822532922,2,1,NA
1284,1,0.730040080612525,1,0,0
1285,1,0.19300867873244,1,0,0
1286,0,0.218274029204622,1,0,0
1287,1,0.658584424993023,2,0,0
1288,0,0.581127228680998,1,0,0
1289,0,0.435050406260416,2,0,0
1290,1,0.644531909609213,0,0,0
1291,0,0.646833228413016,2,0,1
1292,1,0.882898051058874,1,0,1
1293,1,0.307878060499206,1,0,0
1294,1,0.981906270375475,1,1,NA
1295,0,0.732060052687302,0,0,0
1296,0,0.094911597436294,0,0,0
1297,1,0.186378785641864,1,0,0
1298,0,0.0443838315550238,1,0,0
1299,0,0.495247413171455,0,0,1
1300,1,0.856444539502263,0,0,0
1301,1,0.887809062143788,1,0,0
1302,1,0.606160827446729,2,0,0
1303,0,0.232224699575454,0,0,0
1304,0,0.192350444383919,0,0,0
1305,1,0.0284071348141879,2,1,NA
1306,0,0.577537013217807,1,0,0
1307,1,0.505862205289304,0,0,0
1308,1,0.14613841753453,1,0,0
1309,0,0.205271138576791,0,0,0
1310,1,0.581253539538011,0,0,1
1311,0,0.875714033842087,1,1,NA
1312,1,0.168828719062731,1,0,0
1313,0,0.590502182487398,1,1,NA
1314,1,0.0995073006488383,1,0,1
1315,1,0.301642551319674,1,0,0
1316,1,0.482463615946472,1,0,0
1317,0,0.277219634735957,0,0,0
1318,1,0.460972332162783,1,0,0
1319,0,0.611598251620308,1,0,0
1320,1,0.534507028060034,0,0,0
1321,1,0.739424592582509,1,0,0
1322,1,0.60237490106374,2,0,0
1323,1,0.979718400165439,1,0,0
1324,0,0.805823693750426,0,0,1
1325,1,0.654501625569537,1,0,0
1326,0,0.157818770036101,0,0,0
1327,1,0.718146177474409,1,0,0
1328,0,0.0907402306329459,1,0,0
1329,1,0.548725277651101,2,0,1
1330,0,0.39765042741783,0,1,NA
1331,1,0.487087070709094,2,1,NA
1332,1,0.0300409498158842,2,0,0
1333,1,0.133424044819549,2,0,0
1334,0,0.38646208238788,0,0,0
1335,1,0.933132267789915,2,0,0
1336,1,0.767727904953063,1,0,1
1337,1,0.61288531892933,0,0,0
1338,1,0.332097239326686,2,0,0
1339,1,0.251167507143691,1,0,0
1340,1,0.739962161052972,1,0,1
1341,1,0.2989460316021,1,0,0
1342,0,0.794133585644886,0,1,NA
1343,1,0.680073980707675,1,0,0
1344,1,0.372950811637565,2,0,0
1345,0,0.864843062823638,0,1,NA
1346,1,0.47245537256822,2,0,0
1347,1,0.603316528489813,2,1,NA
1348,0,0.677719522034749,0,0,1
1349,0,0.335730906110257,1,0,1
1350,0,0.603957391809672,1,0,1
1351,1,0.0978623914998025,1,0,0
1352,1,0.0913750231266022,1,0,0
1353,1,0.0772782617714256,2,0,0
1354,1,0.196533721173182,1,0,0
1355,0,0.360660360194743,1,0,0
1356,0,0.150323287351057,1,0,0
1357,1,0.741373632568866,1,0,0
1358,0,0.526669646380469,1,0,0
1359,1,0.142920336453244,0,0,0
1360,1,0.872233192669228,2,0,1
1361,0,0.20259322412312,1,0,0
1362,1,0.244016382843256,0,0,0
1363,0,0.375689711654559,0,0,0
1364,0,0.179557428928092,2,1,NA
1365,1,0.939117534086108,1,0,0
1366,1,0.00860544852912426,0,0,0
1367,0,0.611371087143198,0,0,1
1368,1,0.810897700721398,2,1,NA
1369,0,0.429937048815191,1,0,0
1370,1,0.393183071399108,1,0,1
1371,1,0.814341376302764,2,0,0
1372,0,0.244172294391319,1,1,NA
1373,0,0.402473506750539,1,0,0
1374,0,0.648862522793934,0,0,0
1375,0,0.130445633782074,1,0,1
1376,1,0.617384641198441,2,0,0
1377,1,0.0822116795461625,2,0,0
1378,0,0.476821230724454,1,0,0
1379,0,0.714539051987231,1,0,1
1380,1,0.0960312876850367,1,0,0
1381,1,0.0310741832945496,1,0,0
1382,1,0.840626306366175,1,0,0
1383,1,0.204067370854318,0,0,1
1384,0,0.994373049354181,0,0,0
1385,0,0.588875517481938,0,0,0
1386,0,0.358175467001274,1,0,0
1387,1,0.375326374545693,1,0,0
1388,1,0.47777231875807,2,0,0
1389,1,0.591574511025101,2,0,0
1390,1,0.752559118438512,0,0,0
1391,0,0.125792871695012,0,0,0
1392,0,0.852211683290079,1,1,NA
1393,1,0.482143211178482,2,1,NA
1394,0,0.474087549140677,1,0,0
1395,1,0.0971553777344525,2,0,0
1396,0,0.987946092616767,1,0,1
1397,0,0.956375784007832,1,1,NA
1398,0,0.101400865707546,0,0,0
1399,1,0.529707886744291,1,0,0
1400,0,0.695580833591521,1,1,NA
1401,0,0.815841855481267,2,0,0
1402,0,0.714173620566726,0,0,1
1403,1,0.049860239494592,2,0,0
1404,0,0.206578348763287,0,0,1
1405,1,0.150887847179547,1,0,0
1406,1,0.637291717808694,1,1,NA
1407,1,0.140706944745034,2,0,0
1408,0,0.985596701735631,0,0,1
1409,1,0.627447087550536,1,1,NA
1410,1,0.852539173327386,0,0,0
1411,1,0.21883301762864,0,0,1
1412,0,0.125362917548046,1,1,NA
1413,0,0.83876834390685,0,1,NA
1414,0,0.0261128423735499,0,1,NA
1415,1,0.467787395464256,2,0,0
1416,0,0.978049654280767,2,1,NA
1417,1,0.49665185296908,1,0,0
1418,1,0.377841864479706,1,0,0
1419,0,0.531377505045384,1,0,0
1420,0,0.905521528795362,2,1,NA
1421,1,0.726334942970425,1,0,0
1422,1,0.973311909707263,1,0,0
1423,1,0.222395914373919,1,0,0
1424,1,0.408937347820029,1,0,0
1425,0,0.663619650062174,1,0,0
1426,1,0.148017222061753,1,0,0
1427,1,0.296349067240953,1,0,0
1428,0,0.239112605107948,0,0,1
1429,1,0.709797551622614,0,0,1
1430,1,0.745728725800291,2,1,NA
1431,0,0.639739539008588,1,0,0
1432,1,0.571631011320278,1,0,0
1433,1,0.727433804655448,1,0,0
1434,1,0.574059144826606,2,0,0
1435,1,0.712291985983029,1,0,0
1436,0,0.986873529851437,1,0,0
1437,0,0.987723470199853,0,0,0
1438,0,0.223589374218136,0,0,1
1439,1,0.752496305620298,0,0,0
1440,1,0.351851476589218,0,0,1
1441,0,0.251169584225863,0,0,0
1442,0,0.0162303403485566,2,0,0
1443,0,0.881287769647315,1,0,0
1444,0,0.658224490936846,1,0,0
1445,0,0.127075119875371,1,0,0
1446,0,0.489088711095974,0,0,0
1447,0,0.817580990493298,0,0,1
1448,1,0.783984187291935,1,0,0
1449,1,0.148630634881556,1,0,0
1450,0,0.00980084668844938,0,0,0
1451,1,0.0051825016271323,1,0,0
1452,0,0.258728248300031,0,0,1
1453,0,0.673245046287775,0,0,0
1454,0,0.260365936905146,1,0,1
1455,1,0.533770727459341,0,0,0
1456,1,0.107378401560709,2,0,0
1457,0,0.672334709670395,1,0,0
1458,1,0.206103696953505,2,1,NA
1459,1,0.0380709830205888,1,0,0
1460,0,0.68935891520232,1,1,NA
1461,1,0.277592842234299,1,1,NA
1462,1,0.708410502644256,1,0,0
1463,0,0.0975481460336596,1,0,0
1464,0,0.51637073350139,1,0,0
1465,0,0.810461030574515,1,0,1
1466,0,0.9544174997136,1,1,NA
1467,0,0.104548623086885,1,0,0
1468,0,0.832227933220565,1,0,0
1469,1,0.779835232766345,1,0,0
1470,0,0.0722522526048124,0,0,0
1471,1,0.66593120363541,2,0,0
1472,0,0.177123214583844,1,0,1
1473,0,0.612952662166208,1,0,0
1474,0,0.711823126068339,1,1,NA
1475,0,0.616131361573935,2,1,NA
1476,0,0.253037282265723,1,0,0
1477,0,0.278076683869585,1,0,0
1478,1,0.282121383119375,1,1,NA
1479,1,0.763810931239277,1,0,0
1480,0,0.896631485782564,0,0,1
1481,0,0.708247175207362,1,0,1
1482,0,0.363946708384901,0,0,1
